cell_id,avg_rsrp,lon,lat,cell_el_deg
cell_2_1,-144.3030235016171,-73.97781485721113,40.7226291268534,19.0
cell_2_2,-140.3030235016171,-73.97781485721113,40.7226291268534,11.0
cell_3_0,-154.82679987495683,-73.97781485721113,40.7226291268534,16.0
cell_3_1,-152.32679987495683,-73.97781485721113,40.7226291268534,5.0
cell_3_2,-153.32679987495683,-73.97781485721113,40.7226291268534,3.0
cell_4_0,-154.25919908414642,-73.97781485721113,40.7226291268534,19.0
cell_4_1,-149.25919908414642,-73.97781485721113,40.7226291268534,9.0
cell_4_2,-149.75919908414642,-73.97781485721113,40.7226291268534,10.0
cell_5_0,-155.14662330516984,-73.97781485721113,40.7226291268534,18.0
cell_5_1,-153.14662330516984,-73.97781485721113,40.7226291268534,14.0
cell_5_2,-153.14662330516984,-73.97781485721113,40.7226291268534,14.0
cell_1_0,-153.19216245359723,-74.06234866403338,40.756143986724005,20.0
cell_1_1,-148.19216245359723,-74.06234866403338,40.756143986724005,10.0
cell_1_2,-147.69216245359723,-74.06234866403338,40.756143986724005,7.0
cell_2_0,-160.25280355993,-74.06234866403338,40.756143986724005,17.0
cell_2_1,-158.75280355993,-74.06234866403338,40.756143986724005,2.0
cell_2_2,-159.75280355993,-74.06234866403338,40.756143986724005,16.0
cell_3_0,-134.4028128981828,-74.06234866403338,40.756143986724005,9.0
cell_3_1,-139.9028128981828,-74.06234866403338,40.756143986724005,20.0
cell_3_2,-136.9028128981828,-74.06234866403338,40.756143986724005,14.0
cell_4_0,-142.68321674446466,-74.06234866403338,40.756143986724005,2.0
cell_4_1,-144.18321674446466,-74.06234866403338,40.756143986724005,17.0
cell_4_2,-143.18321674446466,-74.06234866403338,40.756143986724005,1.0
cell_5_0,-148.70112965995315,-74.06234866403338,40.756143986724005,14.0
cell_5_1,-151.20112965995315,-74.06234866403338,40.756143986724005,19.0
cell_5_2,-150.20112965995315,-74.06234866403338,40.756143986724005,17.0
cell_1_0,-143.24331820664122,-73.9757892004064,40.748546116096335,9.0
cell_1_1,-147.24331820664122,-73.9757892004064,40.748546116096335,17.0
cell_1_2,-143.24331820664122,-73.9757892004064,40.748546116096335,9.0
cell_2_0,-121.51546252935032,-73.9757892004064,40.748546116096335,12.0
cell_2_1,-124.01546252935032,-73.9757892004064,40.748546116096335,17.0
cell_2_2,-124.51546252935032,-73.9757892004064,40.748546116096335,18.0
cell_3_0,-153.64056035419426,-73.9757892004064,40.748546116096335,1.0
cell_3_1,-152.64056035419426,-73.9757892004064,40.748546116096335,3.0
cell_3_2,-152.14056035419426,-73.9757892004064,40.748546116096335,12.0
cell_4_0,-151.22752488176667,-73.9757892004064,40.748546116096335,16.0
cell_4_1,-152.22752488176667,-73.9757892004064,40.748546116096335,18.0
cell_4_2,-148.72752488176667,-73.9757892004064,40.748546116096335,5.0
cell_5_0,-148.77690817317244,-73.9757892004064,40.748546116096335,14.0
cell_5_1,-146.27690817317244,-73.9757892004064,40.748546116096335,7.0
cell_5_2,-149.27690817317244,-73.9757892004064,40.748546116096335,1.0
cell_1_0,-151.62664085806298,-73.96556535344378,40.758523910425254,17.0
cell_1_1,-151.12664085806298,-73.96556535344378,40.758523910425254,16.0
cell_1_2,-151.62664085806298,-73.96556535344378,40.758523910425254,17.0
cell_2_0,-118.42067148697222,-73.96556535344378,40.758523910425254,3.0
cell_2_1,-120.42067148697222,-73.96556535344378,40.758523910425254,17.0
cell_2_2,-121.42067148697222,-73.96556535344378,40.758523910425254,19.0
cell_3_0,-153.98123332172818,-73.96556535344378,40.758523910425254,11.0
cell_3_1,-155.48123332172818,-73.96556535344378,40.758523910425254,2.0
cell_3_2,-154.48123332172818,-73.96556535344378,40.758523910425254,12.0
cell_4_0,-151.9025181072823,-73.96556535344378,40.758523910425254,4.0
cell_4_1,-149.9025181072823,-73.96556535344378,40.758523910425254,8.0
cell_4_2,-151.9025181072823,-73.96556535344378,40.758523910425254,12.0
cell_5_0,-149.27502905213836,-73.96556535344378,40.758523910425254,4.0
cell_5_1,-147.77502905213836,-73.96556535344378,40.758523910425254,9.0
cell_5_2,-151.27502905213836,-73.96556535344378,40.758523910425254,0.0
cell_1_0,-139.73294985783573,-73.98711687061756,40.74630293923278,12.0
cell_1_1,-140.73294985783573,-73.98711687061756,40.74630293923278,14.0
cell_1_2,-138.73294985783573,-73.98711687061756,40.74630293923278,10.0
cell_2_0,-136.2457847521626,-73.98711687061756,40.74630293923278,0.0
cell_2_1,-132.2457847521626,-73.98711687061756,40.74630293923278,8.0
cell_2_2,-132.2457847521626,-73.98711687061756,40.74630293923278,8.0
cell_3_0,-149.26306226697173,-73.98711687061756,40.74630293923278,4.0
cell_3_1,-151.76306226697173,-73.98711687061756,40.74630293923278,17.0
cell_3_2,-148.26306226697173,-73.98711687061756,40.74630293923278,10.0
cell_4_0,-147.25350261988646,-73.98711687061756,40.74630293923278,1.0
cell_4_1,-147.25350261988646,-73.98711687061756,40.74630293923278,15.0
cell_4_2,-144.25350261988646,-73.98711687061756,40.74630293923278,7.0
cell_5_0,-146.22779327792267,-73.98711687061756,40.74630293923278,14.0
cell_5_1,-145.72779327792267,-73.98711687061756,40.74630293923278,3.0
cell_5_2,-148.22779327792267,-73.98711687061756,40.74630293923278,18.0
cell_1_0,-147.34143402042616,-74.03793161637537,40.767683635642555,0.0
cell_1_1,-143.34143402042616,-74.03793161637537,40.767683635642555,8.0
cell_1_2,-143.84143402042616,-74.03793161637537,40.767683635642555,7.0
cell_2_0,-155.56931256321022,-74.03793161637537,40.767683635642555,16.0
cell_2_1,-153.56931256321022,-74.03793161637537,40.767683635642555,4.0
cell_2_2,-152.56931256321022,-74.03793161637537,40.767683635642555,6.0
cell_3_0,-133.76399907742018,-74.03793161637537,40.767683635642555,4.0
cell_3_1,-136.76399907742018,-74.03793161637537,40.767683635642555,18.0
cell_3_2,-137.76399907742018,-74.03793161637537,40.767683635642555,20.0
cell_4_0,-134.05758296243914,-74.03793161637537,40.767683635642555,16.0
cell_4_1,-130.55758296243914,-74.03793161637537,40.767683635642555,9.0
cell_4_2,-134.05758296243914,-74.03793161637537,40.767683635642555,0.0
cell_5_0,-139.01999684371873,-74.03793161637537,40.767683635642555,19.0
cell_5_1,-134.01999684371873,-74.03793161637537,40.767683635642555,9.0
cell_5_2,-135.51999684371873,-74.03793161637537,40.767683635642555,12.0
cell_1_0,-145.40555708646923,-74.03551528426266,40.76324546176249,0.0
cell_1_1,-143.40555708646923,-74.03551528426266,40.76324546176249,12.0
cell_1_2,-141.90555708646923,-74.03551528426266,40.76324546176249,9.0
cell_2_0,-153.87253046244768,-74.03551528426266,40.76324546176249,2.0
cell_2_1,-154.87253046244768,-74.03551528426266,40.76324546176249,16.0
cell_2_2,-154.87253046244768,-74.03551528426266,40.76324546176249,0.0
cell_3_0,-129.11502289887437,-74.03551528426266,40.76324546176249,9.0
cell_3_1,-132.61502289887437,-74.03551528426266,40.76324546176249,0.0
cell_3_2,-131.61502289887437,-74.03551528426266,40.76324546176249,14.0
cell_4_0,-128.36406345108145,-74.03551528426266,40.76324546176249,1.0
cell_4_1,-129.36406345108145,-74.03551528426266,40.76324546176249,17.0
cell_4_2,-129.86406345108145,-74.03551528426266,40.76324546176249,18.0
cell_5_0,-135.35282578343924,-74.03551528426266,40.76324546176249,4.0
cell_5_1,-137.35282578343924,-74.03551528426266,40.76324546176249,0.0
cell_5_2,-139.35282578343924,-74.03551528426266,40.76324546176249,20.0
cell_1_0,-145.86801605516015,-74.05907446606489,40.747525086106485,9.0
cell_1_1,-149.36801605516015,-74.05907446606489,40.747525086106485,16.0
cell_1_2,-151.36801605516015,-74.05907446606489,40.747525086106485,20.0
cell_2_0,-158.7208835379497,-74.05907446606489,40.747525086106485,1.0
cell_2_1,-158.7208835379497,-74.05907446606489,40.747525086106485,1.0
cell_2_2,-161.2208835379497,-74.05907446606489,40.747525086106485,20.0
cell_3_0,-130.91015335447673,-74.05907446606489,40.747525086106485,9.0
cell_3_1,-131.91015335447673,-74.05907446606489,40.747525086106485,11.0
cell_3_2,-133.91015335447673,-74.05907446606489,40.747525086106485,15.0
cell_4_0,-140.17029234350048,-74.05907446606489,40.747525086106485,12.0
cell_4_1,-138.67029234350048,-74.05907446606489,40.747525086106485,9.0
cell_4_2,-138.17029234350048,-74.05907446606489,40.747525086106485,8.0
cell_5_0,-151.55212525248754,-74.05907446606489,40.747525086106485,19.0
cell_5_1,-149.55212525248754,-74.05907446606489,40.747525086106485,15.0
cell_5_2,-147.55212525248754,-74.05907446606489,40.747525086106485,5.0
cell_1_0,-148.66529151548923,-74.00240273952693,40.781426585692,2.0
cell_1_1,-148.66529151548923,-74.00240273952693,40.781426585692,2.0
cell_1_2,-149.16529151548923,-74.00240273952693,40.781426585692,15.0
cell_2_0,-144.59746425351216,-74.00240273952693,40.781426585692,8.0
cell_2_1,-148.09746425351216,-74.00240273952693,40.781426585692,1.0
cell_2_2,-147.09746425351216,-74.00240273952693,40.781426585692,3.0
cell_3_0,-149.83719019532384,-74.00240273952693,40.781426585692,1.0
cell_3_1,-152.33719019532384,-74.00240273952693,40.781426585692,20.0
cell_3_2,-151.33719019532384,-74.00240273952693,40.781426585692,18.0
cell_4_0,-146.1253562895942,-74.00240273952693,40.781426585692,1.0
cell_4_1,-144.1253562895942,-74.00240273952693,40.781426585692,5.0
cell_4_2,-143.6253562895942,-74.00240273952693,40.781426585692,10.0
cell_5_0,-129.91681544544116,-74.00240273952693,40.781426585692,10.0
cell_5_1,-132.91681544544116,-74.00240273952693,40.781426585692,0.0
cell_5_2,-133.41681544544116,-74.00240273952693,40.781426585692,17.0
cell_1_0,-144.7655089969768,-74.01546167931436,40.778305402772006,7.0
cell_1_1,-146.2655089969768,-74.01546167931436,40.778305402772006,12.0
cell_1_2,-150.2655089969768,-74.01546167931436,40.778305402772006,20.0
cell_2_0,-152.84928854106917,-74.01546167931436,40.778305402772006,19.0
cell_2_1,-150.34928854106917,-74.01546167931436,40.778305402772006,2.0
cell_2_2,-147.84928854106917,-74.01546167931436,40.778305402772006,9.0
cell_3_0,-144.44869766696263,-74.01546167931436,40.778305402772006,4.0
cell_3_1,-148.44869766696263,-74.01546167931436,40.778305402772006,20.0
cell_3_2,-143.94869766696263,-74.01546167931436,40.778305402772006,11.0
cell_4_0,-141.1053455361669,-74.01546167931436,40.778305402772006,14.0
cell_4_1,-139.6053455361669,-74.01546167931436,40.778305402772006,5.0
cell_4_2,-141.1053455361669,-74.01546167931436,40.778305402772006,2.0
cell_5_0,-109.51890683048427,-74.01546167931436,40.778305402772006,13.0
cell_5_1,-112.51890683048427,-74.01546167931436,40.778305402772006,19.0
cell_5_2,-111.01890683048427,-74.01546167931436,40.778305402772006,16.0
cell_1_0,-148.65535811042824,-73.96477104423072,40.7681299008273,8.0
cell_1_1,-152.15535811042824,-73.96477104423072,40.7681299008273,1.0
cell_1_2,-150.65535811042824,-73.96477104423072,40.7681299008273,4.0
cell_2_0,-131.61303564859048,-73.96477104423072,40.7681299008273,13.0
cell_2_1,-130.61303564859048,-73.96477104423072,40.7681299008273,11.0
cell_2_2,-129.61303564859048,-73.96477104423072,40.7681299008273,9.0
cell_3_0,-156.49442865723572,-73.96477104423072,40.7681299008273,1.0
cell_3_1,-155.99442865723572,-73.96477104423072,40.7681299008273,14.0
cell_3_2,-153.49442865723572,-73.96477104423072,40.7681299008273,7.0
cell_4_0,-153.95760326663915,-73.96477104423072,40.7681299008273,15.0
cell_4_1,-153.95760326663915,-73.96477104423072,40.7681299008273,1.0
cell_4_2,-156.45760326663915,-73.96477104423072,40.7681299008273,20.0
cell_5_0,-151.40478564294386,-73.96477104423072,40.7681299008273,17.0
cell_5_1,-147.40478564294386,-73.96477104423072,40.7681299008273,9.0
cell_5_2,-151.40478564294386,-73.96477104423072,40.7681299008273,17.0
cell_1_0,-131.22764673070589,-74.00963707933725,40.75003145522809,12.0
cell_1_1,-130.72764673070589,-74.00963707933725,40.75003145522809,5.0
cell_1_2,-133.22764673070589,-74.00963707933725,40.75003145522809,16.0
cell_2_0,-144.86672154114157,-74.00963707933725,40.75003145522809,5.0
cell_2_1,-147.36672154114157,-74.00963707933725,40.75003145522809,0.0
cell_2_2,-144.86672154114157,-74.00963707933725,40.75003145522809,5.0
cell_3_0,-143.09048698558877,-74.00963707933725,40.75003145522809,0.0
cell_3_1,-141.09048698558877,-74.00963707933725,40.75003145522809,12.0
cell_3_2,-139.59048698558877,-74.00963707933725,40.75003145522809,9.0
cell_4_0,-133.7552783588685,-74.00963707933725,40.75003145522809,11.0
cell_4_1,-136.2552783588685,-74.00963707933725,40.75003145522809,16.0
cell_4_2,-134.2552783588685,-74.00963707933725,40.75003145522809,12.0
cell_5_0,-138.11143447322291,-74.00963707933725,40.75003145522809,12.0
cell_5_1,-140.11143447322291,-74.00963707933725,40.75003145522809,0.0
cell_5_2,-137.61143447322291,-74.00963707933725,40.75003145522809,11.0
cell_1_0,-139.11794911671427,-74.03057153401471,40.7556219415563,12.0
cell_1_1,-142.61794911671427,-74.03057153401471,40.7556219415563,19.0
cell_1_2,-141.61794911671427,-74.03057153401471,40.7556219415563,17.0
cell_2_0,-153.5392411498342,-74.03057153401471,40.7556219415563,16.0
cell_2_1,-153.5392411498342,-74.03057153401471,40.7556219415563,0.0
cell_2_2,-151.5392411498342,-74.03057153401471,40.7556219415563,4.0
cell_3_0,-127.40549031415784,-74.03057153401471,40.7556219415563,12.0
cell_3_1,-130.40549031415784,-74.03057153401471,40.7556219415563,18.0
cell_3_2,-131.40549031415784,-74.03057153401471,40.7556219415563,20.0
cell_4_0,-107.38312999230152,-74.03057153401471,40.7556219415563,12.0
cell_4_1,-108.38312999230152,-74.03057153401471,40.7556219415563,14.0
cell_4_2,-106.38312999230152,-74.03057153401471,40.7556219415563,6.0
cell_5_0,-135.0390951907521,-74.03057153401471,40.7556219415563,9.0
cell_5_1,-136.0390951907521,-74.03057153401471,40.7556219415563,5.0
cell_5_2,-135.0390951907521,-74.03057153401471,40.7556219415563,7.0
cell_1_0,-137.29560745919417,-74.00386909336613,40.75497969190931,2.0
cell_1_1,-136.29560745919417,-74.00386909336613,40.75497969190931,12.0
cell_1_2,-137.29560745919417,-74.00386909336613,40.75497969190931,14.0
cell_2_0,-142.1481021132853,-74.00386909336613,40.75497969190931,6.0
cell_2_1,-145.1481021132853,-74.00386909336613,40.75497969190931,0.0
cell_2_2,-145.6481021132853,-74.00386909336613,40.75497969190931,17.0
cell_3_0,-143.35019181505095,-74.00386909336613,40.75497969190931,11.0
cell_3_1,-143.85019181505095,-74.00386909336613,40.75497969190931,4.0
cell_3_2,-141.85019181505095,-74.00386909336613,40.75497969190931,8.0
cell_4_0,-140.5844586544393,-74.00386909336613,40.75497969190931,17.0
cell_4_1,-141.0844586544393,-74.00386909336613,40.75497969190931,18.0
cell_4_2,-138.5844586544393,-74.00386909336613,40.75497969190931,3.0
cell_5_0,-137.88433708331678,-74.00386909336613,40.75497969190931,2.0
cell_5_1,-140.88433708331678,-74.00386909336613,40.75497969190931,20.0
cell_5_2,-134.88433708331678,-74.00386909336613,40.75497969190931,8.0
cell_1_0,-127.9675339136037,-74.02551699127537,40.74204653094137,7.0
cell_1_1,-127.9675339136037,-74.02551699127537,40.74204653094137,7.0
cell_1_2,-128.4675339136037,-74.02551699127537,40.74204653094137,6.0
cell_2_0,-151.46097360144458,-74.02551699127537,40.74204653094137,2.0
cell_2_1,-150.96097360144458,-74.02551699127537,40.74204653094137,13.0
cell_2_2,-152.46097360144458,-74.02551699127537,40.74204653094137,16.0
cell_3_0,-133.11460682074448,-74.02551699127537,40.74204653094137,15.0
cell_3_1,-135.11460682074448,-74.02551699127537,40.74204653094137,19.0
cell_3_2,-130.61460682074448,-74.02551699127537,40.74204653094137,10.0
cell_4_0,-125.12161960606458,-74.02551699127537,40.74204653094137,4.0
cell_4_1,-127.12161960606458,-74.02551699127537,40.74204653094137,16.0
cell_4_2,-125.12161960606458,-74.02551699127537,40.74204653094137,4.0
cell_5_0,-142.63608857511923,-74.02551699127537,40.74204653094137,13.0
cell_5_1,-145.13608857511923,-74.02551699127537,40.74204653094137,18.0
cell_5_2,-142.13608857511923,-74.02551699127537,40.74204653094137,4.0
cell_1_0,-137.558117632419,-74.03431701464936,40.753241578025474,8.0
cell_1_1,-138.558117632419,-74.03431701464936,40.753241578025474,10.0
cell_1_2,-138.058117632419,-74.03431701464936,40.753241578025474,7.0
cell_2_0,-153.89725323597438,-74.03431701464936,40.753241578025474,1.0
cell_2_1,-151.39725323597438,-74.03431701464936,40.753241578025474,6.0
cell_2_2,-155.89725323597438,-74.03431701464936,40.753241578025474,19.0
cell_3_0,-122.47421589686067,-74.03431701464936,40.753241578025474,15.0
cell_3_1,-119.47421589686067,-74.03431701464936,40.753241578025474,7.0
cell_3_2,-119.47421589686067,-74.03431701464936,40.753241578025474,7.0
cell_4_0,-112.69834334521472,-74.03431701464936,40.753241578025474,3.0
cell_4_1,-116.19834334521472,-74.03431701464936,40.753241578025474,20.0
cell_4_2,-111.19834334521472,-74.03431701464936,40.753241578025474,6.0
cell_5_0,-140.01233356763743,-74.03431701464936,40.753241578025474,2.0
cell_5_1,-143.01233356763743,-74.03431701464936,40.753241578025474,20.0
cell_5_2,-142.01233356763743,-74.03431701464936,40.753241578025474,18.0
cell_1_0,-149.11774515808773,-73.95298357891137,40.74442449311396,8.0
cell_1_1,-152.11774515808773,-73.95298357891137,40.74442449311396,2.0
cell_1_2,-152.61774515808773,-73.95298357891137,40.74442449311396,1.0
cell_2_0,-135.30701235442442,-73.95298357891137,40.74442449311396,20.0
cell_2_1,-130.80701235442442,-73.95298357891137,40.74442449311396,5.0
cell_2_2,-129.30701235442442,-73.95298357891137,40.74442449311396,8.0
cell_3_0,-158.700996200211,-73.95298357891137,40.74442449311396,16.0
cell_3_1,-155.700996200211,-73.95298357891137,40.74442449311396,10.0
cell_3_2,-160.700996200211,-73.95298357891137,40.74442449311396,20.0
cell_4_0,-154.6341031315138,-73.95298357891137,40.74442449311396,12.0
cell_4_1,-156.1341031315138,-73.95298357891137,40.74442449311396,1.0
cell_4_2,-154.1341031315138,-73.95298357891137,40.74442449311396,11.0
cell_5_0,-151.9030144354296,-73.95298357891137,40.74442449311396,7.0
cell_5_1,-151.9030144354296,-73.95298357891137,40.74442449311396,9.0
cell_5_2,-155.4030144354296,-73.95298357891137,40.74442449311396,16.0
cell_1_0,-142.325915999638,-74.02206789065205,40.759687441646605,19.0
cell_1_1,-137.325915999638,-74.02206789065205,40.759687441646605,9.0
cell_1_2,-140.325915999638,-74.02206789065205,40.759687441646605,15.0
cell_2_0,-148.45312195674703,-74.02206789065205,40.759687441646605,10.0
cell_2_1,-148.45312195674703,-74.02206789065205,40.759687441646605,10.0
cell_2_2,-148.45312195674703,-74.02206789065205,40.759687441646605,10.0
cell_3_0,-136.22412903507225,-74.02206789065205,40.759687441646605,13.0
cell_3_1,-134.72412903507225,-74.02206789065205,40.759687441646605,10.0
cell_3_2,-139.22412903507225,-74.02206789065205,40.759687441646605,19.0
cell_4_0,-123.49438272971746,-74.02206789065205,40.759687441646605,10.0
cell_4_1,-124.49438272971746,-74.02206789065205,40.759687441646605,4.0
cell_4_2,-128.49438272971747,-74.02206789065205,40.759687441646605,20.0
cell_5_0,-132.197096279898,-74.02206789065205,40.759687441646605,1.0
cell_5_1,-129.197096279898,-74.02206789065205,40.759687441646605,9.0
cell_5_2,-134.197096279898,-74.02206789065205,40.759687441646605,19.0
cell_1_0,-139.21455994479282,-74.0384437846203,40.72403531132232,3.0
cell_1_1,-141.21455994479282,-74.0384437846203,40.72403531132232,17.0
cell_1_2,-139.71455994479282,-74.0384437846203,40.72403531132232,14.0
cell_2_0,-155.91483045074733,-74.0384437846203,40.72403531132232,1.0
cell_2_1,-152.91483045074733,-74.0384437846203,40.72403531132232,7.0
cell_2_2,-156.91483045074733,-74.0384437846203,40.72403531132232,17.0
cell_3_0,-136.23985818996238,-74.0384437846203,40.72403531132232,10.0
cell_3_1,-139.23985818996238,-74.0384437846203,40.72403531132232,0.0
cell_3_2,-139.23985818996238,-74.0384437846203,40.72403531132232,0.0
cell_4_0,-142.07369608374094,-74.0384437846203,40.72403531132232,16.0
cell_4_1,-138.57369608374094,-74.0384437846203,40.72403531132232,9.0
cell_4_2,-141.07369608374094,-74.0384437846203,40.72403531132232,14.0
cell_5_0,-151.5301791419966,-74.0384437846203,40.72403531132232,0.0
cell_5_1,-153.5301791419966,-74.0384437846203,40.72403531132232,20.0
cell_5_2,-149.5301791419966,-74.0384437846203,40.72403531132232,4.0
cell_1_0,-133.90629170373774,-74.03052792485111,40.74199729738621,13.0
cell_1_1,-134.90629170373774,-74.03052792485111,40.74199729738621,1.0
cell_1_2,-132.40629170373774,-74.03052792485111,40.74199729738621,6.0
cell_2_0,-151.19410681671036,-74.03052792485111,40.74199729738621,5.0
cell_2_1,-155.19410681671036,-74.03052792485111,40.74199729738621,19.0
cell_2_2,-154.69410681671036,-74.03052792485111,40.74199729738621,18.0
cell_3_0,-127.4595477857886,-74.03052792485111,40.74199729738621,13.0
cell_3_1,-125.4595477857886,-74.03052792485111,40.74199729738621,7.0
cell_3_2,-124.9595477857886,-74.03052792485111,40.74199729738621,8.0
cell_4_0,-127.58138990779858,-74.03052792485111,40.74199729738621,19.0
cell_4_1,-125.58138990779858,-74.03052792485111,40.74199729738621,15.0
cell_4_2,-123.58138990779858,-74.03052792485111,40.74199729738621,5.0
cell_5_0,-146.84005190530752,-74.03052792485111,40.74199729738621,20.0
cell_5_1,-140.84005190530752,-74.03052792485111,40.74199729738621,8.0
cell_5_2,-145.34005190530752,-74.03052792485111,40.74199729738621,17.0
cell_1_0,-145.61426533042587,-74.04920027183398,40.76419862896547,7.0
cell_1_1,-149.11426533042587,-74.04920027183398,40.76419862896547,0.0
cell_1_2,-149.61426533042587,-74.04920027183398,40.76419862896547,17.0
cell_2_0,-158.63153805814625,-74.04920027183398,40.76419862896547,18.0
cell_2_1,-158.63153805814625,-74.04920027183398,40.76419862896547,18.0
cell_2_2,-157.13153805814625,-74.04920027183398,40.76419862896547,1.0
cell_3_0,-133.2392279048492,-74.04920027183398,40.76419862896547,14.0
cell_3_1,-131.7392279048492,-74.04920027183398,40.76419862896547,5.0
cell_3_2,-133.7392279048492,-74.04920027183398,40.76419862896547,15.0
cell_4_0,-137.65351403590284,-74.04920027183398,40.76419862896547,15.0
cell_4_1,-135.15351403590284,-74.04920027183398,40.76419862896547,10.0
cell_4_2,-139.65351403590284,-74.04920027183398,40.76419862896547,19.0
cell_5_0,-140.06082969280482,-74.04920027183398,40.76419862896547,8.0
cell_5_1,-141.06082969280482,-74.04920027183398,40.76419862896547,10.0
cell_5_2,-140.56082969280482,-74.04920027183398,40.76419862896547,7.0
cell_1_0,-146.49791009258738,-73.9787816418869,40.767612412854966,6.0
cell_1_1,-149.49791009258738,-73.9787816418869,40.767612412854966,16.0
cell_1_2,-148.99791009258738,-73.9787816418869,40.767612412854966,15.0
cell_2_0,-133.92441952804683,-73.9787816418869,40.767612412854966,3.0
cell_2_1,-133.92441952804683,-73.9787816418869,40.767612412854966,13.0
cell_2_2,-134.92441952804683,-73.9787816418869,40.767612412854966,15.0
cell_3_0,-151.11437503363493,-73.9787816418869,40.767612412854966,6.0
cell_3_1,-155.61437503363493,-73.9787816418869,40.767612412854966,19.0
cell_3_2,-152.11437503363493,-73.9787816418869,40.767612412854966,12.0
cell_4_0,-147.98142956873883,-73.9787816418869,40.767612412854966,6.0
cell_4_1,-152.98142956873883,-73.9787816418869,40.767612412854966,20.0
cell_4_2,-148.48142956873883,-73.9787816418869,40.767612412854966,11.0
cell_5_0,-146.32430123250907,-73.9787816418869,40.767612412854966,16.0
cell_5_1,-145.82430123250907,-73.9787816418869,40.767612412854966,15.0
cell_5_2,-146.82430123250907,-73.9787816418869,40.767612412854966,17.0
cell_1_0,-146.52469123374158,-74.0527543037078,40.737313882508595,16.0
cell_1_1,-143.52469123374158,-74.0527543037078,40.737313882508595,10.0
cell_1_2,-143.52469123374158,-74.0527543037078,40.737313882508595,6.0
cell_2_0,-156.335875267708,-74.0527543037078,40.737313882508595,4.0
cell_2_1,-157.835875267708,-74.0527543037078,40.737313882508595,1.0
cell_2_2,-154.335875267708,-74.0527543037078,40.737313882508595,8.0
cell_3_0,-130.24293511473982,-74.0527543037078,40.737313882508595,11.0
cell_3_1,-130.74293511473982,-74.0527543037078,40.737313882508595,4.0
cell_3_2,-130.24293511473982,-74.0527543037078,40.737313882508595,11.0
cell_4_0,-137.96619679296234,-74.0527543037078,40.737313882508595,6.0
cell_4_1,-137.46619679296234,-74.0527543037078,40.737313882508595,9.0
cell_4_2,-139.46619679296234,-74.0527543037078,40.737313882508595,13.0
cell_5_0,-148.56431199756267,-74.0527543037078,40.737313882508595,4.0
cell_5_1,-151.06431199756267,-74.0527543037078,40.737313882508595,17.0
cell_5_2,-148.06431199756267,-74.0527543037078,40.737313882508595,5.0
cell_1_0,-147.5888450015934,-74.05053161099987,40.734328554360296,20.0
cell_1_1,-144.0888450015934,-74.05053161099987,40.734328554360296,13.0
cell_1_2,-143.0888450015934,-74.05053161099987,40.734328554360296,5.0
cell_2_0,-156.54821427144287,-74.05053161099987,40.734328554360296,3.0
cell_2_1,-158.04821427144287,-74.05053161099987,40.734328554360296,0.0
cell_2_2,-154.54821427144287,-74.05053161099987,40.734328554360296,7.0
cell_3_0,-129.55679746740094,-74.05053161099987,40.734328554360296,8.0
cell_3_1,-131.05679746740094,-74.05053161099987,40.734328554360296,5.0
cell_3_2,-130.05679746740094,-74.05053161099987,40.734328554360296,7.0
cell_4_0,-141.973663464725,-74.05053161099987,40.734328554360296,18.0
cell_4_1,-136.973663464725,-74.05053161099987,40.734328554360296,8.0
cell_4_2,-137.473663464725,-74.05053161099987,40.734328554360296,7.0
cell_5_0,-150.78921547349344,-74.05053161099987,40.734328554360296,16.0
cell_5_1,-147.28921547349344,-74.05053161099987,40.734328554360296,9.0
cell_5_2,-152.28921547349344,-74.05053161099987,40.734328554360296,19.0
cell_1_0,-146.89014502168357,-74.00173778943284,40.772847760084595,0.0
cell_1_1,-144.89014502168357,-74.00173778943284,40.772847760084595,12.0
cell_1_2,-143.39014502168357,-74.00173778943284,40.772847760084595,9.0
cell_2_0,-142.6016847719453,-74.00173778943284,40.772847760084595,8.0
cell_2_1,-146.1016847719453,-74.00173778943284,40.772847760084595,15.0
cell_2_2,-146.1016847719453,-74.00173778943284,40.772847760084595,15.0
cell_3_0,-146.42414737382774,-74.00173778943284,40.772847760084595,11.0
cell_3_1,-148.92414737382774,-74.00173778943284,40.772847760084595,16.0
cell_3_2,-145.42414737382774,-74.00173778943284,40.772847760084595,9.0
cell_4_0,-145.49431409522873,-74.00173778943284,40.772847760084595,18.0
cell_4_1,-144.99431409522873,-74.00173778943284,40.772847760084595,17.0
cell_4_2,-141.99431409522873,-74.00173778943284,40.772847760084595,11.0
cell_5_0,-133.86996348750367,-74.00173778943284,40.772847760084595,19.0
cell_5_1,-131.86996348750367,-74.00173778943284,40.772847760084595,1.0
cell_5_2,-128.36996348750367,-74.00173778943284,40.772847760084595,8.0
cell_1_0,-121.57716882302363,-74.00871867774293,40.742806270988766,8.0
cell_1_1,-125.57716882302363,-74.00871867774293,40.742806270988766,0.0
cell_1_2,-124.07716882302363,-74.00871867774293,40.742806270988766,13.0
cell_2_0,-144.38657521739788,-74.00871867774293,40.742806270988766,10.0
cell_2_1,-144.38657521739788,-74.00871867774293,40.742806270988766,10.0
cell_2_2,-143.88657521739788,-74.00871867774293,40.742806270988766,7.0
cell_3_0,-142.23065235855313,-74.00871867774293,40.742806270988766,3.0
